cust_id,full_name,gender,age,income_annual_inr,income_segment,credit_score,risk_bucket,region,zone,urban_rural_flag,num_products,cbs_total_clr_bal_amt,aa_avg_monthly_inflows,aa_avg_monthly_outflows,ml_unified_customer_proba,cltv_profit_actual,cltv_profit_ml,cltv_profit_final,cltv_decile_final,hybrid_score_0_100_final
C00376,Siddharth Mishra,M,33,317704.21,MID,745,LOW,SOUTH,SOUTH,URBAN,2,9343.6,4031.1108333333336,2551.6875,0.0150179853083914,9,46.65698166471963,9.0,10,6.0
C00100,Sara Sharma,F,20,194913.42,LOW,520,HIGH,NORTH,NORTH,RURAL_SEMIURBAN,1,127.69,,,0.0217432222450432,39,79.07666726094921,39.0,10,6.0
C00995,Aadhya Chatterjee,F,28,646642.6668495385,MID,829,LOW,SOUTH,SOUTH,URBAN,1,1227.8454381994657,,,0.0295538178239517,,-162.5165074000891,-162.5165074000891,10,6.0
C00498,Arjun Nair,M,59,431773.02,MID,792,LOW,NORTH,NORTH,URBAN,1,133.12,7304.601666666667,10511.26,0.0106129874121199,43,91.77995486449045,43.0,10,6.0
C00960,Saanvi Patel,F,30,275518.4734193322,MID,697,MEDIUM,WEST,WEST,RURAL_SEMIURBAN,1,186.5217833070349,,,0.0120214141312049,,-39.15028160226715,-39.15028160226715,10,6.0
C00059,Krishna Khan,M,57,103396.86,LOW,675,MEDIUM,CENTRAL,CENTRAL,URBAN,1,182.32,3450.8716666666664,8069.755,0.015848956496098,35,98.06213655233992,35.0,10,6.0
C00514,Anika Ghosh,F,36,1034108.1167938276,HIGH,731,LOW,CENTRAL,CENTRAL,URBAN,1,70.37399852702035,,,0.0253543752217417,,18.00579127908903,18.00579127908903,10,6.0
C00302,Ananya Gupta,F,72,149210.87,LOW,587,HIGH,SOUTH,SOUTH,URBAN,1,106.16,6355.2375,5187.305833333334,0.0135008046227899,42,81.71845419835238,42.0,10,6.0
C00355,Ishita Gowda,F,18,597378.68,MID,572,HIGH,NORTH,NORTH,URBAN,1,201.36,5899.185,5767.953333333334,0.0133124021521238,21,81.1360643881755,21.0,10,6.0
C00993,Aadhya Chatterjee,F,28,727918.1185678387,MID,754,LOW,SOUTH,SOUTH,URBAN,1,243.25938791233617,,,0.0183680024584487,,-61.00578007499119,-61.00578007499119,10,6.0
C00466,Kunal Bansal,M,51,114848.8,LOW,598,HIGH,SOUTH,SOUTH,URBAN,1,122.16,6972.634166666667,5248.401666666667,0.0128003628552923,32,71.97151021489276,32.0,10,6.0
C00577,Nisha Jain,F,23,1054180.2611552018,HIGH,692,MEDIUM,SOUTH,SOUTH,URBAN,1,60.477951453713914,,,0.0163464120041386,,-217.5438223802682,-217.5438223802682,10,6.0
C00563,Nisha Jain,F,26,977090.6454304284,MID,670,MEDIUM,SOUTH,SOUTH,URBAN,1,317.93938688475475,,,0.0101984205337729,,40.65959495020518,40.65959495020518,10,6.0
C00493,Ananya Naidu,F,52,62505.37,LOW,651,MEDIUM,NORTH,NORTH,URBAN,1,102.17,2745.9383333333335,25982.87166666667,0.021695825765653,3,-16.547590387200465,3.0,10,6.0
C00203,Aditya Reddy,M,65,654802.24,MID,664,MEDIUM,NORTH,NORTH,URBAN,1,95.37,7581.98,15055.389166666668,0.0119660018469907,3,51.56372163218562,3.0,10,6.0
C00752,Vivaan Patel,M,22,467322.92506009864,MID,619,MEDIUM,EAST,EAST,URBAN,1,114.64160323850702,,,0.021045662166128,,-95.07061439538028,-95.07061439538028,10,6.0
C00075,Rohit Sharma,M,56,415910.57,MID,646,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,49.76,6440.645,2098.33,0.0045117517228407,28,-38.184043069569135,28.0,10,5.0
C00201,Sara Sharma,F,25,162309.25,LOW,648,MEDIUM,NORTH,NORTH,URBAN,1,42.36,2693.5425,8752.428333333333,0.0041665801921361,16,78.11941558096751,16.0,10,5.0
C00169,Aarohi Patel,F,56,811441.0,MID,730,LOW,NORTH,NORTH,URBAN,1,38.03,3048.57,10346.733333333334,0.0031491488563815,11,29.089457865159684,11.0,10,5.0
C00290,Aadhya Yadav,F,25,561662.35,MID,738,LOW,WEST,WEST,URBAN,1,38.42,3159.4191666666666,4438.4325,0.0026802425966355,14,39.054578868828116,14.0,10,5.0
C00423,Atharv Yadav,M,33,117562.04,LOW,544,HIGH,EAST,EAST,RURAL_SEMIURBAN,1,193.75,0.0,4099.153333333333,0.0086870493959952,26,113.1419572296279,26.0,10,5.0
C00674,Saanvi Patel,F,24,293918.1870844515,MID,715,LOW,WEST,WEST,RURAL_SEMIURBAN,1,115.24932955787564,,,0.0098261077928238,,-6.5616446440019365,-6.5616446440019365,10,5.0
C00740,Nisha Jain,F,27,844367.7852972739,MID,679,MEDIUM,SOUTH,SOUTH,URBAN,1,94.68313529637176,,,0.0073079984508267,,46.96876663463545,46.96876663463545,10,5.0
C00206,Neha Chatterjee,F,23,200000.0,LOW,446,HIGH,SOUTH,SOUTH,URBAN,1,113.66,0.0,4673.645833333333,0.0095578181774805,18,115.24446554842238,18.0,10,5.0
C00354,Rohit Sharma,M,51,403159.54,MID,656,MEDIUM,EAST,EAST,RURAL_SEMIURBAN,1,100.38,,,0.0049448265199571,42,18.00190733471214,42.0,10,5.0
C00879,Ishita Iyer,F,31,273006.21131728595,MID,813,LOW,NORTH,NORTH,URBAN,1,248.91435418518583,,,0.0090428589258102,,17.9225620222871,17.9225620222871,10,5.0
C00051,Isha Das,F,18,111197.32,LOW,560,HIGH,WEST,WEST,URBAN,1,67.02,1218.6708333333331,7405.12,0.0043975588187857,11,131.77311545479225,11.0,10,5.0
C00965,Nisha Jain,F,30,766019.2370620104,MID,700,LOW,SOUTH,SOUTH,URBAN,1,106.36212534614585,,,0.0054779286779173,,-253.8024602117196,-253.8024602117196,10,5.0
C00359,Ishita Naidu,F,30,769083.21,MID,696,MEDIUM,NORTH,NORTH,URBAN,1,130.13,3431.7525,5401.424166666667,0.0041949277691178,16,43.91567923191015,16.0,10,5.0
